term_str,n,max_pos
suggestions,4,NN
suggestive,3,NN
suicide,15,NN
suit,62,NN
suitability,1,NN
suitable,1,NN
suitably,1,NN
suite,8,NN
sulkiness,1,NN
sulky,2,NN
sullen,1,NN
sullenly,6,NN
sulphonal,1,NN
sum,31,NN
summer,41,NN
summers,1,NN
summon,2,VB
summoned,1,VB
summons,4,NN
sums,1,NN
sun,17,NN
sunbeams,1,NN
sunburnt,1,NN
sundial,2,NN
sunk,3,NN
sunlight,10,NN
sunny,1,NN
sunshine,3,NN
superb,1,NN
superhuman,1,NN
superintend,1,VB
superintendent,26,NN
superintendents,1,NN
superior,1,NN
superiority,2,NN
superstition,1,NN
supervision,2,NN
supper,15,NN
supperlike,1,VB
supple,1,NN
suppleness,1,NN
supplied,1,NN
supply,14,NN
support,19,NN
suppose,58,VB
supposed,1,NN
supposing,5,NN
supposinghow,1,NN
supposingoh,1,NN
supposition,12,NN
suppress,3,VB
suppression,2,NN
suppressions,1,NN
supremacy,1,NN
supreme,5,NN
sure,105,NN
surehe,1,NN
sureit,1,NN
surely,12,NN
surelyoh,1,NN
surelywhy,1,NN
sureness,1,NN
sureyes,1,NN
surf,1,NN
surface,8,NN
surge,2,VB
surgeon,3,NN
surgery,13,NN
surmise,2,NN
surmises,1,NN
surname,1,NN
surnames,1,NN
surprise,108,NN
surprised,13,NN
surprisednot,1,VB
surprises,1,NN
surprising,2,NN
surroundings,7,NN
surroundingsyou,1,NN
surveillance,1,NN
survey,3,NN
surveyed,1,VB
survived,1,NN
survivors,3,NN
suspect,31,VB
suspectbut,1,VB
suspected,7,NN
suspecting,1,NN
suspects,3,NN
suspecttriple,1,VB
suspicion,81,NN
suspicions,9,NN
suspicious,8,NN
suspiciously,7,NN
sustain,7,VB
sustained,1,NN
suzanne,7,VB
swallow,3,VB
swallowed,1,VB
swarm,1,VB
swarthy,1,NN
swaying,2,NN
swear,20,VB
swearing,1,NN
sweat,2,NN
sweater,1,NN
sweep,4,NN
sweet,4,NN
sweetheart,2,NN
sweetly,5,NN
sweetness,3,NN
swell,2,NN
swelling,1,NN
swept,4,NN
swift,4,NN
swiftly,1,NN
swim,4,VB
swimming,1,NN
swine,1,VB
swing,4,NN
swinging,2,NN
swirl,1,NN
swirled,1,NN
swish,1,NN
switch,6,NN
swoon,2,NN
swung,20,NN
sycamore,2,NN
sylum,1,NN
symbol,1,NN
symmetry,2,NN
sympathetic,2,NN
sympathetically,9,NN
sympathies,2,NN
sympathy,15,NN
symptoms,2,NN
syndicate,7,NN
syringe,2,NN
system,9,NN
séance,2,NN
sérieux,1,NN
ta,10,NN
table,246,NN
tableau,1,NN
tableaux,2,NN
tablejust,1,NN
tables,1,NN
tablets,1,NN
tablewhy,1,NN
taciturn,1,NN
taciturnity,1,NN
tack,12,NN
tackle,7,VB
tact,3,NN
tactfully,2,NN
tactics,4,NN
tadminster,2,VB
tag,1,NN
tail,9,NN
tailor,1,NN
take,340,VB
takeiteasy,1,NN
taken,5,NN
taker,2,NN
takers,1,NN
taking,6,NN
tale,24,NN
taleif,1,NN
talent,3,NN
tales,2,NN
talk,67,VB
talked,2,NN
talker,2,NN
talking,11,NN
talks,1,VB
talktalktalk,1,NN
tall,15,NN
taller,1,NN
tallness,1,NN
tally,1,VB
tame,2,NN
tamer,1,NN
tamper,2,VB
tan,6,NN
tangent,1,NN
tangle,2,NN
tank,1,NN
tanner,1,NN
tantalus,3,NN
tap,9,NN
tapering,1,NN
tapis,1,NN
tarnation,1,NN
tarnished,1,NN
tartar,1,NN
task,34,NN
tasks,1,NN
tassel,1,NN
taste,19,NN
tasteless,1,NN
tastes,1,NN
tat,1,NN
tattoo,1,NN
taut,1,NN
tax,1,NN
taxi,61,NN
taxiif,1,NN
tcha,1,NN
te,1,NN
tea,70,NN
teaand,1,NN
teach,4,VB
teacher,3,NN
teapot,1,NN
teapots,1,NN
tear,2,NN
tearfully,1,NN
tearing,1,NN
tears,6,NN
teaser,1,NN
teaspoonful,1,NN
tec,1,NN
technical,1,NN
technicalities,1,VB
technically,1,NN
technique,1,NN
teeth,11,NN
teetotaller,1,NN
telegram,49,NN
telegrams,2,NN
telegramsone,1,NN
telegraph,2,NN
telephone,63,NN
telephoned,1,NN
telephoning,3,NN
tell,391,VB
telling,3,NN
tells,2,NN
temper,18,NN
temperament,5,NN
temperately,1,NN
temperature,3,NN
tempered,1,NN
tempers,1,NN
temple,3,NN
temples,1,NN
templeton,1,NN
temporarily,1,VB
tempt,3,NN
temptation,4,NN
ten,58,NN
tenacity,1,NN
tenant,2,NN
tenants,2,NN
tender,1,NN
tenderly,3,NN
tenderness,1,NN
tennis,7,NN
tenor,1,NN
tense,3,NN
tension,4,NN
tent,4,NN
tentatively,2,NN
tenter,1,NN
term,6,NN
terminate,1,VB
termination,1,NN
terms,11,NN
terrace,54,NN
terrible,6,NN
terrier,4,NN
terriers,1,VB
terrific,6,NN
terrine,1,NN
terror,24,NN
test,13,NN
tested,1,NN
testify,2,VB
testily,1,NN
testimony,9,NN
tests,1,NN
teststo,1,VB
tetanic,1,NN
tether,2,NN
text,1,NN
texture,1,NN
thank,65,NN
thankful,1,NN
thanks,13,NN
thanksof,1,NN
thanutter,1,NN
that,542,NN
thatact,1,VB
thatall,1,NN
thatand,2,VB
thatas,1,NN
thatat,1,NN
thatblood,2,NN
thatbut,2,NN
thatd,1,NN
thatdifficult,1,NN
thatenfin,1,NN
thatexcept,1,NN
thatjust,1,NN
thatll,2,NN
thatnot,1,VB
thatone,1,NN
thatpardon,1,VB
thatpursuing,1,NN
thats,237,NN
thatunless,1,NN
thatwell,1,NN
thatwhere,1,NN
thatyes,1,NN
thatyou,1,NN
thatyoung,1,VB
thawing,1,NN
the,122,NN
theatre,3,NN
theerobject,1,NN
theersubstitute,1,NN
theft,3,NN
theftbut,1,NN
their,2,NN
theirs,3,NN
them,293,NN
themand,1,NN
themas,1,VB
theme,2,NN
themerungrateful,1,NN
themhas,1,NN
themif,1,NN
themit,1,NN
themon,1,VB
themor,1,NN
themselves,14,NN
themselvesalas,1,NN
themtee,1,NN
themthen,1,NN
themyes,1,NN
then,396,NN
thenah,1,NN
thenand,1,VB
thence,2,NN
thenceforward,1,NN
thenhe,1,NN
theni,2,NN
thenin,1,VB
thenlike,1,VB
thensilence,1,NN
thenthen,1,NN
thentrouble,1,NN
theories,3,NN
theory,65,NN
theorybut,1,NN
theoryit,1,NN
theorylet,1,NN
there,218,NN
thereabouts,4,NN
therebut,1,VB
thereby,1,VB
therefore,17,NN
therejust,2,NN
theres,101,NN
therethough,1,NN
thereupon,2,NN
thermometer,3,NN
these,6,NN
theshe,1,NN
thethe,3,NN
they,33,NN
theyd,6,NN
theyll,4,NN
theyre,28,NN
theyve,16,NN
thick,12,NN
thickens,1,NN
thickness,2,NN
thickset,4,NN
thief,18,NN
thiefbut,1,NN
thiefyes,1,NN
thieves,2,NN
thieving,1,NN
thigh,1,NN
thin,5,NN
thing,514,NN
thinga,1,NN
thingeh,1,NN
thinghalf,1,NN
things,82,NN
thingscotland,1,NN
thingshe,2,NN
thingsjust,1,NN
thingssettlements,1,NN
thingswhy,1,NN
thingthe,2,NN
thingtheir,1,NN
thingummybob,2,NN
thingwell,1,NN
think,383,VB
thinkcouldnt,1,NN
thinki,2,NN
thinking,28,NN
thinkpoirot,1,VB
thinkrum,1,NN
thinks,2,NN
thinksurely,1,VB
thinkthat,1,NN
thinkthey,1,VB
thinner,1,NN
third,4,NN
thirdly,1,VB
thirsty,1,NN
thirteen,4,NN
thirty,36,NN
this,251,NN
thisand,1,NN
thisare,1,VB
thisattachment,1,NN
thisfriendship,1,NN
thisto,1,NN
thomas,1,NN
thorn,1,NN
thorns,1,NN
thorough,1,NN
thoroughly,3,NN
thoroughness,2,NN
those,3,NN
though,52,NN
thoughas,1,NN
thought,73,NN
thoughtful,2,NN
thoughtfully,104,NN
thoughts,13,NN
thousand,20,NN
thousands,1,NN
thread,4,NN
threat,4,NN
threatened,1,NN
threatening,2,NN
threateningly,1,NN
threats,2,NN
threatseh,1,NN
three,13,NN
threehullo,1,NN
threepence,1,NN
threshold,13,NN
thresholda,1,NN
threw,2,NN
thrill,3,NN
thrilling,2,NN
thrills,1,NN
throat,30,NN
throats,3,NN
throb,4,NN
throne,5,NN
through,26,NN
throw,37,VB
thrown,1,NN
thrust,5,NN
thud,1,NN
thug,1,NN
thugs,1,NN
thumb,6,NN
thumbs,1,NN
thump,2,NN
thunder,1,NN
thunderclap,1,NN
thundercloud,1,NN
thunderstorm,1,NN
thursday,2,NN
thus,4,NN
thwarted,1,VB
thy,1,VB
ticket,14,NN
ticks,2,NN
tide,1,NN
tidiness,1,NN
tidy,1,NN
tie,12,NN
tied,1,NN
tiens,2,NN
tiff,1,NN
tiger,1,NN
tigers,1,NN
tight,3,NN
tighter,3,NN
tightly,1,NN
tiki,1,NN
tile,1,NN
tiles,2,NN
till,36,NN
timbre,2,NN
time,847,NN
timeexcept,1,NN
timei,1,NN
timeone,1,NN
times,29,NN
timethis,1,NN
timing,1,NN
tin,7,NN
tinge,6,NN
tingle,1,NN
tinkle,2,NN
tinspector,1,NN
tint,1,NN
tip,8,NN
tips,1,NN
tire,1,VB
tired,4,NN
tiresome,1,NN
tiring,1,NN
tis,1,NN
tisane,1,NN
title,4,NN
tmurder,1,NN
to,73,NN
toand,1,NN
toast,8,NN
tobacco,1,NN
today,6,NN
toe,1,NN
toes,2,NN
together,87,NN
togetherand,1,NN
togetherhector,1,NN
togethermrs,1,NN
toil,2,NN
toilet,1,NN
toils,2,NN
token,2,NN
told,11,VB
tolerant,1,NN
tom,1,NN
tomb,2,NN
tombs,2,NN
tomfoolery,4,NN
tommy,47,NN
tommys,1,NN
tomorrow,6,NN
toms,1,NN
tone,98,NN
tonelessly,1,NN
tones,4,NN
tonesbut,1,NN
tong,2,NN
tongs,1,NN
tongue,26,NN
tonic,8,NN
tonight,2,NN
tonnerre,3,NN
tonnerres,3,NN
tons,1,NN
too,139,NN
tooid,1,NN
toojust,1,NN
took,4,NN
tool,8,NN
tools,1,NN
tooon,1,NN
tooor,1,NN
tooth,6,NN
toothache,1,NN
toothbrush,1,NN
top,45,NN
topic,4,NN
topics,2,NN
topmost,3,NN
toque,2,NN
toqué,2,NN
torch,16,NN
torches,2,NN
tore,2,NN
torment,3,VB
tormentor,2,NN
torn,3,NN
torpedo,1,NN
torrent,1,NN
tortuous,1,NN
torture,5,NN
toss,5,NN
total,2,NN
tote,2,NN
toto,2,NN
touch,36,NN
touched,2,NN
touché,1,NN
toughs,1,NN
tounderestimate,1,NN
toupee,2,NN
tour,2,NN
tourist,1,NN
tourneys,1,NN
tout,5,NN
touts,1,NN
tow,1,NN
towards,1,VB
towel,1,NN
towering,1,NN
toweve,1,NN
towhich,1,NN
town,53,NN
toxicologists,1,NN
toxicology,2,NN
toy,5,NN
trace,27,NN
traced,1,NN
traces,1,NN
track,33,NN
tracker,1,NN
tracks,3,NN
trade,10,NN
trademark,1,NN
trades,1,NN
tradition,1,NN
traffic,6,NN
tragedy,41,NN
trail,12,NN
train,145,NN
training,4,NN
trains,5,NN
trait,2,NN
traitors,1,NN
tram,5,NN
tramful,1,NN
tramp,20,NN
trampa,1,NN
tramps,1,NN
trams,1,NN
transaction,3,NN
transference,1,NN
transform,1,VB
transit,1,NN
translate,1,VB
transom,1,NN
transparent,2,NN
trap,33,NN
trapa,1,NN
trapdoors,1,NN
trappings,1,NN
traps,3,NN
travel,5,VB
traveller,4,NN
travellers,1,NN
travelling,5,NN
travellingeverything,1,NN
tray,33,NN
trayand,1,NN
treachery,1,NN
treacle,1,NN
tread,5,NN
treasure,4,NN
treat,7,VB
treatbut,1,NN
treatment,4,NN
treaty,15,NN
tredwell,1,VB
tree,25,NN
trees,10,NN
trek,1,NN
tremble,1,NN
trembling,2,NN
tremor,3,NN
trend,1,NN
trepidation,3,NN
trespass,1,VB
trespassing,1,NN
trial,15,NN
triangle,1,NN
tribe,4,NN
tribes,1,NN
tribulation,1,NN
tribute,5,NN
trice,2,NN
trick,26,NN
tricks,2,NN
tricot,1,NN
tries,1,NN
trifle,7,NN
trifleexhilarated,1,NN
trifling,1,NN
triggerdont,1,NN
trinket,1,NN
trip,18,NN
tripe,1,NN
triple,1,NN
trips,1,NN
triumph,18,NN
triumphant,3,NN
triumphantly,9,NN
triumphs,1,NN
trivialities,1,NN
trolley,1,NN
trooper,1,NN
trop,2,NN
tropics,2,NN
trot,2,NN
trouble,82,NN
troublei,1,NN
troubles,2,NN
trough,1,NN
trousers,1,NN
trousseau,1,NN
truck,2,NN
true,33,NN
truebut,1,NN
truetheyre,1,VB
truly,3,NN
trump,4,NN
trumpet,1,VB
trunk,18,NN
trunkat,1,NN
trunks,2,NN
trust,37,VB
trusting,2,NN
truth,145,NN
truthand,1,NN
truthful,1,NN
truthfully,3,NN
truthfulness,1,NN
truthlook,1,NN
truthor,1,NN
truthtired,1,NN
truthwith,1,NN
try,55,VB
trying,4,NN
très,1,NN
tubby,1,NN
tube,5,NN
tubes,1,NN
tuesday,1,VB
tufts,1,NN
tumble,1,VB
tummy,1,NN
tumult,1,NN
tumultuously,1,NN
tune,1,NN
tunnel,8,NN
tuppence,170,NN
turmoil,1,NN
turn,88,NN
turned,3,NN
turning,7,NN
turnip,2,NN
turns,1,VB
twas,1,NN
tweed,1,NN
twelve,14,NN
twenty,28,NN
twice,15,VB
twig,1,NN
twilight,2,NN
twin,2,NN
twinge,3,NN
twinid,1,NN
twinkle,14,NN
twinkled,3,VB
twins,1,NN
twist,4,NN
twisted,1,VB
twisting,2,NN
twitch,1,NN
twitching,1,NN
two,116,NN
twocorrectly,1,NN
twoi,1,NN
twopence,3,NN
twopenny,1,NN
twos,3,NN
type,29,NN
typewrite,1,VB
typewriter,6,NN
typewriters,1,NN
typist,4,NN
tyranny,1,NN
tyre,1,NN
tète,1,NN
tête,4,NN
u,1,NN
ugliness,1,NN
ulcer,1,NN
ulster,1,NN
umbrellas,1,NN
un,1,NN
unabashed,1,NN
unanswered,1,NN
unasked,1,NN
unaware,1,NN
unawares,1,NN
unbelievable,2,NN
unbelieving,1,NN
unbelievingly,1,NN
unbend,2,VB
unblushingly,1,NN
unceremoniously,1,NN
uncertainly,2,NN
uncertainty,3,NN
unchallenged,1,NN
unchanged,2,NN
uncle,39,NN
unconcern,1,NN
unconsciousness,3,NN
unconvinced,2,NN
undecidedly,1,NN
under,6,VB
underclothing,1,NN
undercurrent,3,NN
underestimate,3,VB
underground,1,NN
underhand,1,NN
underlay,1,NN
underlings,1,NN
underneath,4,NN
understand,87,VB
understandand,1,VB
understanding,5,NN
understood,7,NN
undertake,2,VB
undertaker,1,NN
undertone,3,NN
underwear,1,NN
underworld,1,NN
undo,2,VB
undoing,1,NN
undoingas,1,NN
undoubtedly,2,NN
undulating,1,NN
uneasily,1,NN
uneasiness,5,NN
unemotionally,1,NN
unemployed,2,NN
unequalled,1,NN
unexpectedly,2,NN
unexpectedlyshe,1,NN
unexplained,1,NN
unfair,1,NN
unfairness,1,NN
unfamiliar,1,NN
unfinished,2,NN
unflattering,1,NN
unfolded,1,NN
unfortunate,3,NN
unfortunately,8,NN
ungratefulbut,1,NN
unhappily,1,NN
unheard,1,NN
unhesitatingly,1,NN
unhung,1,NN
uniform,3,NN
unimaginative,1,NN
unimportance,1,NN
unimportant,1,NN
union,3,NN
unique,1,NN
universe,1,NN
universeand,1,NN
unkindness,1,NN
unknown,4,NN
unless,3,NN
unlike,1,NN
unlikely,2,NN
unlocked,2,NN
unmarked,1,NN
unnatural,1,NN
unnecessary,2,NN
unnoticed,1,NN
unobtrusive,1,NN
unobtrusively,1,NN
unopened,1,NN
unorthodox,1,NN
unpack,3,VB
unplaced,1,NN
unpleasantness,5,NN
unpunished,1,NN
unravel,1,VB
unreal,1,VB
unreality,4,NN
unrest,2,NN
unsatisfactory,1,NN
unsavoury,1,NN
unscathed,1,NN
unsportsmanlike,1,NN
unsteadiness,1,NN
untenanted,1,NN
untie,2,VB
until,4,NN
untrue,1,NN
untruth,1,NN
unturned,4,NN
unusual,5,NN
unwell,1,NN
unwillingly,2,NN
unwillingness,2,NN
unwittingly,1,NN
up,82,NN
upand,1,NN
upbringing,2,NN
upheaval,1,NN
uphold,1,VB
upholstery,2,NN
upon,14,NN
uppermost,1,NN
uprising,1,NN
uproar,1,NN
upset,13,VB
upshot,5,NN
upstairs,18,NN
upstart,1,NN
uptake,1,NN
upward,1,NN
upwards,1,NN
urbanity,1,NN
urge,4,VB
urgency,1,NN
urn,2,NN
ursula,4,NN
us,89,NN
usas,1,VB
use,64,NN
used,1,NN
usefulness,1,NN
uselessly,1,NN
ushering,1,NN
usual,12,NN
usualbut,1,NN
usually,1,NN
utility,1,NN
utmost,10,NN
utter,3,NN
utterance,3,NN
utterly,2,NN
va,2,NN
vacant,1,NN
vacate,1,VB
vacuum,1,NN
vad,1,NN
vagabond,1,NN
vagary,1,NN
vague,3,NN
vaguely,6,NN
vain,15,NN
valet,12,NN
valets,1,NN
valid,1,NN
validity,1,NN
valise,3,NN
valley,3,NN
valuable,1,NN
valuation,1,NN
value,27,NN
valued,1,NN
van,1,NN
vandemeyer,2,NN
vanish,1,NN
vanished,5,NN
vanity,4,NN
variance,2,NN
variations,1,NN
varied,2,NN
variety,7,NN
varlet,1,NN
vary,2,VB
vase,4,NN
vases,1,NN
vegetables,2,NN
vehemence,6,NN
vehement,3,NN
vehemently,3,NN
vehicle,2,NN
veil,8,NN
veiland,1,NN
veils,1,NN
veins,2,NN
veld,2,NN
velvet,7,NN
velvetblack,1,NN
velvety,2,NN
vendetta,1,NN
veneration,2,NN
vengeance,5,NN
vent,11,NN
ventilator,2,NN
venture,11,NN
veranda,1,NN
verdict,5,NN
verge,4,NN
verify,4,VB
verity,3,NN
verité,1,NN
veronal,5,NN
version,3,NN
very,94,NN
vestry,1,NN
vexation,1,NN
vexed,2,NN
vexedly,1,NN
vicar,2,NN
vicarage,1,NN
vicars,1,NN
vice,2,NN
vices,1,NN
vicinity,3,NN
victim,24,NN
victims,4,NN
victimstabbed,1,NN
victor,1,NN
victoria,1,VB
victory,2,NN
vieux,1,NN
view,66,NN
views,5,NN
vigil,1,NN
vigorously,3,NN
vigour,6,NN
villa,25,NN
village,80,NN
villages,1,NN
villain,8,NN
villas,1,NN
ville,2,NN
vindication,1,NN
vintage,1,NN
violence,6,NN
violent,2,NN
violently,9,NN
virgin,1,NN
virginia,10,NN
virginias,2,NN
virile,1,NN
virtues,1,NN
visible,1,NN
visibly,1,NN
vision,7,NN
visit,46,NN
visitant,1,NN
visitor,33,NN
visitors,3,NN
visits,1,NN
vista,1,NN
vital,3,NN
vitality,2,NN
vivid,1,NN
vividness,2,NN
vocabulary,1,NN
voce,1,NN
voice,350,NN
voices,10,NN
voicing,1,NN
void,1,NN
voilà,11,NN
volcano,1,NN
volley,1,NN
volubility,3,NN
voluble,1,NN
volubly,2,NN
volume,2,NN
voluntarily,1,NN
vomiting,1,NN
vouch,2,VB
vous,1,NN
voyage,10,NN
voyons,1,VB
vulgar,3,NN
vulgarity,1,NN
vulgarly,1,VB
vulture,1,NN
vurry,1,NN
wad,1,NN
wade,1,VB
wager,6,NN
wagon,1,NN
wail,1,NN
waist,2,NN
waistcoat,1,NN
wait,71,VB
waited,3,NN
waiter,23,NN
waiters,2,NN
waiting,8,NN
waitress,3,NN
wake,14,VB
walk,50,NN
walking,4,NN
wall,53,NN
wallbut,1,NN
wallet,3,NN
wallpaper,1,NN
walls,11,NN
wan,2,NN
wander,2,VB
waned,1,NN
want,77,VB
wanted,5,NN
wanting,2,NN
wanton,1,NN
wants,1,NN
war,52,NN
ward,3,NN
wardmaid,1,NN
wardrobe,10,NN
warily,5,NN
warm,2,NN
warmer,1,NN
warmly,8,VB
warmth,4,NN
warn,14,VB
warning,25,NN
warnings,2,NN
warrant,3,NN
warriors,1,NN
wars,2,NN
was,97,NN
wasand,1,VB
wash,11,NN
washout,1,NN
washstand,6,NN
wasi,1,NN
wasnt,40,NN
wasntand,1,VB
wasnti,1,NN
wassince,1,NN
waste,21,NN
wasted,2,NN
wastrels,1,NN
waswas,1,NN
waswhere,1,NN
watch,77,NN
watchdog,2,NN
watched,5,NN
watcher,3,NN
watchful,1,NN
watchfulness,1,NN
watching,1,NN
watchwhich,1,NN
watchword,1,NN
water,38,NN
waterfall,1,NN
watering,1,NN
waterloo,3,NN
waternot,1,NN
waterproofs,1,NN
waters,2,NN
waterside,1,NN
watson,1,NN
wattles,1,NN
wave,13,NN
waver,3,VB
wavered,2,NN
waveringly,1,NN
waves,1,NN
way,666,NN
wayand,1,NN
waybut,1,NN
wayit,1,NN
waylaid,1,NN
ways,10,NN
waythey,1,NN
waywhich,1,NN
we,83,NN
weak,3,NN
weakening,2,NN
weakly,2,NN
weakness,10,NN
weaknessdeep,1,NN
wealth,5,NN
weapon,22,NN
wear,9,VB
wearily,3,NN
weariness,1,NN
weary,2,NN
weaselly,1,NN
weather,13,NN
weathers,1,NN
weave,1,VB
web,1,NN
wed,13,NN
wedding,3,NN
wednesday,2,NN
weed,1,NN
weedy,2,NN
week,54,NN
weekends,1,NN
weeks,10,NN
weeping,2,NN
weigh,1,VB
weight,10,NN
weightily,3,NN
welcome,11,VB
well,419,NN
wellbetter,1,NN
wellbut,1,NN
welli,1,NN
wellsomething,1,NN
went,12,NN
wept,1,NN
were,44,NN
werent,5,NN
wet,3,NN
weve,38,NN
wewe,1,NN
whack,2,NN
wharf,1,NN
what,109,NN
whatever,36,NN
whatnow,1,NN
whats,40,NN
whatsoever,7,NN
wheel,1,NN
wheelbarrow,1,NN
wheeler,1,NN
wheels,2,NN
wheeze,2,NN
when,67,NN
whence,2,NN
where,18,NN
whereabouts,9,NN
whereby,1,NN
whereerwhere,1,NN
wherefors,1,NN
wheres,5,NN
whereupon,1,NN
wherever,4,NN
whet,1,VB
whether,4,NN
whew,3,NN
which,30,NN
whichever,1,VB
whiff,1,NN
while,22,NN
whilst,41,NN
whim,2,NN
whine,1,NN
whined,1,VB
whip,2,NN
whirl,3,NN
whirland,1,NN
whirled,1,NN
whiskers,1,NN
whisky,8,NN
whisper,13,NN
whispered,2,NN
whisperi,1,NN
whisperthe,1,NN
whistle,12,NN
whistled,3,NN
white,9,NN
whitehall,2,VB
whiteness,3,NN
whiter,1,NN
whither,1,NN
whittington,2,NN
whiz,3,NN
who,59,NN
whod,2,NN
whole,18,NN
wholesome,1,NN
wholl,3,NN
whom,8,NN
whoof,1,NN
whoop,1,NN
whorls,1,NN
whorlssee,1,NN
whos,14,NN
why,184,NN
whyi,1,NN
whys,2,NN
whyyes,1,NN
wicked,1,NN
wicker,1,NN
wide,7,NN
widening,2,NN
wider,5,NN
widow,12,NN
widower,2,NN
widows,1,NN
width,1,NN
wife,97,NN
wifeall,1,NN
wifeand,1,NN
wifes,7,NN
wifeshe,1,NN
wifewho,1,NN
wig,3,NN
wild,1,NN
wilderness,2,NN
wildfire,1,NN
wildly,4,NN
wildness,2,NN
wilds,2,NN
will,75,NN
willa,1,NN
willi,1,NN
willing,2,NN
willingly,3,NN
willingness,1,NN
willmrs,1,NN
willnot,1,NN
wills,2,NN
willum,1,VB
wilt,1,VB
win,6,VB
wince,3,VB
winced,2,NN
wind,15,NN
winding,1,NN
window,255,NN
windowon,1,NN
windowonly,1,NN
windows,22,NN
windowthe,1,NN
windpipe,1,NN
wine,5,NN
wing,15,NN
wings,1,NN
wink,3,NN
winked,2,NN
winks,2,NN
winter,6,NN
winters,1,NN
wipe,1,VB
wire,25,NN
wired,1,NN
wireless,8,NN
wires,2,NN
wisdom,3,NN
wise,27,NN
wisely,3,NN
wiser,4,NN
wish,61,VB
wishes,2,NN
wishesthey,1,NN
wishing,1,NN
wisp,1,NN
wistfully,3,NN
wit,2,NN
witch,4,NN
witchs,1,NN
with,62,NN
withal,1,NN
withdraw,2,VB
withdrew,10,NN
wither,1,VB
withermy,1,NN
within,11,NN
withinhere,1,NN
withinthe,1,NN
withmethod,1,NN
without,1,NN
withsomeone,1,NN
withstand,2,VB
witness,17,NN
witnesses,1,NN
witnessesall,1,NN
witnessing,1,NN
wits,5,NN
witted,1,NN
wittedness,2,NN
wives,1,NN
wizard,2,NN
woke,2,NN
woman,306,NN
womanand,1,NN
womanbut,1,NN
womanits,1,NN
womanmrs,1,NN
womans,24,NN
womanshe,1,NN
womanto,1,NN
women,7,NN
womenand,1,NN
womens,1,NN
won,1,NN
wonder,78,NN
wondered,2,NN
wonderful,5,NN
wondering,4,NN
wonderingly,3,NN
wonders,1,VB
wont,37,NN
wontyouersit,1,NN
wood,18,NN
woodbut,1,NN
wooden,5,NN
woods,3,NN
wool,4,NN
woolly,1,NN
word,197,NN
wording,1,NN
words,65,NN
wordsa,1,NN
wordsand,1,NN
wordsor,1,NN
wore,3,NN
work,161,NN
worked,4,NN
worker,2,NN
working,6,NN
workman,1,NN
workmanship,3,NN
workno,1,NN
workroom,1,NN
works,3,NN
workshop,2,NN
workshopi,1,NN
world,134,NN
worldmy,1,NN
worlds,5,NN
worms,1,NN
worn,2,NN
worried,2,NN
worries,1,NN
worry,20,NN
worrying,1,NN
worse,4,NN
worship,1,NN
worst,6,NN
worsted,1,NN
worth,16,NN
worthless,2,NN
worthy,2,NN
would,16,NN
wouldnt,27,NN
wound,15,NN
wounded,1,NN
wrapping,2,NN
wrappings,1,NN
wraps,1,NN
wrath,2,NN
wrathfully,1,NN
wreak,1,VB
wreath,1,NN
wreck,6,NN
wreckage,1,NN
wrestler,1,NN
wretch,2,NN
wretched,1,NN
wriggle,1,VB
wrist,21,NN
wrists,4,NN
writ,1,NN
write,43,VB
writer,5,NN
writing,24,NN
written,5,NN
wrong,26,NN
wrongly,1,VB
wrongpremises,1,NN
wrongs,1,NN
wrongthe,1,NN
wrote,1,NN
wrung,1,NN
wry,1,NN
x,1,NN
xi,1,NN
xii,1,NN
xiii,1,NN
y,3,NN
yaas,1,NN
yap,1,NN
yard,4,NN
yards,2,NN
yarn,3,NN
yawn,11,NN
yawned,1,NN
yawneda,1,VB
yawning,1,NN
ye,2,NN
year,45,NN
yearning,2,NN
years,31,NN
yearvery,1,NN
yeasyeasbutt,1,NN
yell,3,NN
yellow,3,NN
yellowing,1,NN
yelp,2,NN
yes,658,NN
yesand,1,NN
yesbut,4,NN
yesbutlook,1,NN
yeser,1,NN
yeseryes,1,NN
yesi,1,NN
yesit,2,NN
yesive,1,NN
yesiyou,1,NN
yesjohn,1,NN
yesmore,1,NN
yessir,1,NN
yesterday,88,NN
yesthats,1,VB
yesundoubtedlyabsurd,1,NN
yesyoung,1,NN
yet,58,NN
yetand,2,NN
yetbut,1,NN
yeti,1,NN
yetit,1,VB
yetno,2,NN
yetof,1,NN
yeux,1,NN
yew,5,NN
yield,2,VB
yielding,1,NN
yonder,2,NN
yorkshire,1,NN
you,1276,NN
youand,1,NN
youbut,3,VB
youby,1,VB
youd,40,NN
youfrom,1,NN
youhe,1,NN
youi,2,VB
youll,28,NN
youm,1,NN
young,17,NN
younger,3,NN
youngster,4,NN
youngvery,1,NN
younow,1,NN
youon,1,VB
youor,1,NN
your,2,NN
youre,116,NN
youright,1,VB
yours,53,NN
yoursbut,1,NN
yourself,62,NN
yourselfi,1,NN
yourselves,3,NN
youswear,1,VB
youth,18,NN
youthe,1,VB
youto,1,NN
youve,77,NN
youwhether,1,VB
youwhile,1,VB
youwhywasinottold,1,NN
youyou,1,VB
youyouve,1,VB
z,1,VB
zeal,5,NN
zealous,1,NN
zero,1,NN
zigzag,2,NN
zone,2,NN
à,2,NN
æsthetic,1,NN
ça,4,NN
élise,16,NN
émigrés,1,NN
épouvantable,1,NN
