term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
mad,5.270835923492942,0.05000000064687468,0.050000000055566714,1.0500000000754948,0.05,0.050000001801889876,0.050056907657065886,0.05000000001784154,0.05000000001323726,0.050000000081294106,3.3563139354260656,0.05,0.05,0.05,5.183657525683065,3.8124552225416397,10.728716708606852,0.05,1.94796377386821,0.05
madam,11.157293577368375,0.05,0.050000000036296885,0.050000000110904934,0.05,0.05,0.05,1.9292820064038259,0.050000000006259634,0.05000000007188216,0.05000000005583741,0.05,0.05,0.05,3.2522845690074753,1.8611398467097369,0.05000000021342423,0.05,0.05,0.05
madame,0.8843959435230574,64.07650629981156,0.0500000000521899,0.05,0.05000000661677138,0.05000000061788975,0.05,0.05,0.05,0.05,11.180973585442196,0.05,0.05,0.05,0.05041445171526984,0.2805059915812851,37.82720372062114,0.05,0.05,0.05
mademoiselle,0.050000000204837795,0.05000000151468072,0.05000000010845475,0.05,0.05,0.05,0.05,0.05,0.05,0.05,39.20478771790714,0.05,0.050000000258127605,9.300526661730709,0.05000000004909155,0.05,3.5154793483559517,0.05,2.1792062698555803,0.05
madness,0.05009034432094902,0.050000001251388676,0.05,0.05000000233360531,0.05,0.05,0.05,0.05,0.05,0.05,0.6459082727819513,0.05,0.05,0.05,0.05000000137302505,4.878438234615044,3.6255631432936357,0.05,0.05,0.05
magazine,0.05000000016016671,1.0500000000003502,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000022119337,0.05,0.05,0.05,0.05,0.05,0.05000000011465607,0.050000000267415017,10.049999999224928,0.05,0.05,0.05
magic,0.05,0.05,0.05,0.05,0.05,0.05,0.5417653264674426,0.05,0.05,0.05,0.050000000498345576,0.05,0.05,0.05,0.05000000087477447,0.05000000512751976,5.5582346670125595,0.05,0.05,0.05
magistrate,3.2930152797422814,86.54196503217744,0.11946052531695127,0.05,0.05,0.050000000112865595,3.2172356488646616,0.05,0.05,0.05,0.05000033831185745,0.05,0.05,0.05,0.05000000173423037,0.05000000062263515,0.050000000068639576,0.05,2.0783231730340916,0.05
magistrates,2.7724896301758464,0.050000005597111985,1.0499999992270612,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.0499999989263502,0.05,0.05,0.05,0.06441811061285407,0.05000000008377536,4.313092254881029,0.05,2.050000000435538,0.05
magnetism,0.05,0.05,0.05,0.05,1.0228932347752233,0.05,1.4717371531158223,0.05,0.05,0.05,0.05000000005813427,0.05,1.0500000002947976,0.05,0.06259459469744744,0.05,1.642775017030139,0.05,0.05,0.05
magnificent,0.0500000003448219,0.050000002134860694,0.05,0.05,0.05,0.05,0.05,0.05,0.0500000017348407,0.05,4.956405711894517,0.05,0.05,0.05,1.1420000772872985,0.05159420603552463,0.050000000539168796,0.05,0.05,0.05
maid,19.514831458094346,1.6452687460697237,0.3153407972280876,1.1082517048705542,0.05,0.05000001078831557,0.8620911251917172,0.05000000186837959,1.4555900867268783,1.7534106008399706,3.9285933867602214,0.05,0.05,0.05,13.599230589873569,18.319047166259807,7.048344325393322,0.05,0.05,0.05
maiden,0.0500000006026168,0.05,0.05,0.05,0.05,0.05,0.2602975521438643,0.05,0.05,0.05,1.3568695397418784,0.05,0.05,0.05,8.219844024294806,0.05000000068315981,1.3629888825065313,0.05,0.05,0.05
maids,0.050900072687381975,0.050000000531770686,0.050000000435451976,0.05,0.05,0.050000001070046284,0.05000000105463785,0.0500000029335857,0.05,0.05,4.031935710722293,0.05,0.05,1.0500000000224958,1.983527419378038,4.072506047053844,2.111130744077296,0.05,0.05,0.05
mail,0.05000000083573454,0.050000000520487385,0.05000000027649561,0.05,0.05,0.05,1.895293943810229,0.05,1.6934220614110396,0.05,1.5077798033273149,0.05,0.05,0.05,2.490177088961407,1.2565929531747375,2.45673414764771,0.05,0.05,0.05
mais,0.050000000020943576,1.9741558431537574,0.05,1.0500000000104461,0.05,1.0499999999037863,0.05,0.05,0.05,0.05,0.05000000012333575,0.05,0.05,0.05,0.05,0.05,1.1258441567737223,0.05,0.05,0.05
major,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000862060295,0.05,0.05,0.05,0.05,0.05,5.049999991222495,0.05,0.050000000148236246,0.05,0.05,0.05
make,0.09387628560723116,0.05,0.10286891097610129,0.05,0.05,0.05,0.05,0.05,0.05,0.05,5.892346405277794,0.05,0.05,2.933685230155384,2.223224158928182,0.05000000050689709,0.05399900851351345,0.05,0.05,0.05
making,0.05000000180609036,0.05000000003326335,0.05,1.4956177390353496,0.05,0.05,0.16120022254610475,0.05,0.05000000043413696,0.05000000112969762,0.05000000080196751,0.05,0.05,0.05,0.05000000063332354,2.1960462158874567,3.3471358176289456,0.05,1.0500000000335128,0.05
malice,0.0500000000370219,1.9527078549447368,0.05000000381139574,0.05,0.05,0.05,0.49524961031280174,0.05,0.05,0.05,0.05000000120884033,0.05,0.05,1.0500000000750882,2.651124358494852,1.1009181700892623,0.05000000099778569,0.05,0.05,0.05
maliciously,0.05,0.050000058360635286,0.05,1.049999999963434,0.05,0.05,1.049999968067697,0.05,0.05,1.0500000000304235,2.049999973475415,0.05,0.05,0.05,0.05,0.05,0.0500000000897187,0.05,0.05,0.05
maman,0.05000000037856689,0.05000000475734173,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,4.650208439444218,0.05,0.05,0.05,0.05,0.05,0.4497915554025596,0.05,0.05,0.05
man,238.7547058906363,76.57297944273837,28.22790032947069,43.62064378764501,0.16404183758187996,3.587429068941825,166.59494537958017,2.676967367917195,84.43818547276594,35.26161853085445,495.7645330100315,0.05000000054989692,2.353940484859641,40.003275628597756,607.4784067882352,267.0389970939907,354.6459809586694,3.0500000008109733,17.665448926091134,0.05
man account,0.050000006154224105,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,5.049999975404276,0.05,0.05000000105452605,0.05,0.05000000273357393,0.050000011921014095,0.05000000264726811,0.05,0.05,0.05
man age,0.05,0.050000001473315944,0.05,0.05,0.05,0.050000003452138356,0.050000000151037866,0.05000000398180327,0.05,0.05,2.8377898473362286,0.05,0.05,0.05,1.8170543061374078,0.05000000006289109,1.4951558373798717,0.05,0.05,0.05
man ah,3.0212447380228946,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000003552716,1.0634768754787742,0.05,1.153380633793604,0.05,0.05,0.05,0.050000000639908296,0.0500075563112363,0.9618901956849342,0.05,0.05,0.05
man appearance,1.8229201719320707,0.05,0.05,0.05,1.0373094741755742,0.05,0.05,0.05,0.05,0.05,0.05000000050761745,0.05,0.05,0.05,1.2174325792819387,0.050000000221223265,1.1223377738541216,0.05,0.05,0.05
man arm,0.05000000005536418,1.0499999999837446,0.05,0.05,0.05,0.05,0.05,0.05000002348700113,0.05,0.05000000018048643,3.8116276984630932,0.9689218260657851,0.05,0.05,0.050000000673524954,0.05000000051282557,0.3694504505545246,0.05,0.05,0.05
man attention,0.05,0.05000000143500274,0.05,0.05,0.05,1.9372505008233445,1.049999998840815,0.05,0.05,0.05,1.1627494971766148,0.05,0.05,0.05,0.05000000097357082,1.0499999999570773,0.0500000007668462,0.05,0.05,0.05
man beard,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000044087306,0.05,0.05,0.05,6.926518167662665,0.05,0.05,0.05,2.173397148207796,0.050000000018968,0.050084683649043484,0.05,0.05,0.05
man body,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000159267644,0.05,1.9686931852615426,0.05,0.05,0.05,0.05000000212565212,0.05000000546885234,3.131306805511998,0.05,0.05,0.05
man business,2.2847356850475253,0.05000000043996038,0.05,0.05,0.05,0.05,0.05000000000492625,0.05,1.0500000000004401,2.0302822469086657,0.05003863899990324,0.05,0.05,0.05,4.8349432415539395,0.05000018674749754,0.05000000026780298,0.05,0.05,0.05
man case,0.05000943978226878,0.050000000834245585,2.6400353106183494,0.05,0.05,0.05,0.05,0.05,0.05000000055121193,0.05,0.05285835056653385,0.05,0.05,2.026241608973113,2.981984985617768,1.985941691842106,0.6129286111813691,0.05,0.05,0.05
man chair,0.05000000025225801,0.05,0.05,0.05,0.05,0.05000000012413534,0.05,0.05,2.2695967897650995,0.05,0.05000000047861302,0.05,0.05,0.05,0.05000000029817829,4.730123770840846,1.1502794382208892,0.05,0.05,0.05
man corner,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000042057665,3.4300301593990064,0.05,0.05,0.05,1.1396189068095102,0.05,0.580350933347277,0.05,0.05,0.05
man country,0.050000000139207246,0.05,0.05000000150740535,1.0500000000329042,0.05,0.05,0.05,0.05,0.050000004150350524,2.050000000045327,0.050000000113593714,0.05,0.05,0.05,2.272791373501592,0.6895779822091642,2.187630638269225,0.05,0.05,0.05
man course,0.6956301836611584,0.05,0.05,1.0242932933570676,0.05,0.05,0.050931433695077945,0.05,0.05000000061615544,0.05,1.5735902386614777,0.05,0.05,0.05,0.05000000031436868,3.905394055195426,0.050160794473166195,0.05,0.05,0.05
man crime,1.0545919932668766,0.050000003316604334,0.05,0.05000000279827098,0.05,0.05,0.050000000409139524,0.05,0.050000000906260854,0.05,0.07604898452246915,0.05,0.05,0.05,0.05000000034207802,0.05000000054797459,3.040414264600486,0.05,2.028944749263533,0.05
man danger,0.05000000276142832,0.05,0.05000000108853809,1.050000000067176,0.05,0.05,1.0106385061488172,0.050000203275402416,0.05,0.05,0.050000000078200435,0.05,0.05,0.05,3.323069987466908,0.05000000028701673,0.816291298797701,0.05,0.05,0.05
man dark,0.050000001904803595,0.05,0.05000000042049453,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000768385724445,0.05,0.05,0.05,3.388518521734608,0.05000000123806737,1.7114737908177378,0.05,0.05,0.05
man day,1.02646425933306,0.05,0.050000000113714256,0.05,0.05,0.05,1.5245755128317935,0.05000000017682159,0.09033440227896239,0.05,0.9584663597845076,0.05,0.05,0.05,2.967434372179699,0.05000000023443693,4.7327250930310125,0.05,0.05,0.05
man deal,1.417261130662573,0.05000000240584506,0.05,0.05,0.05,0.05,0.05,0.05000000607320478,0.05,0.05,0.05000000019808072,0.05,0.05,0.05,0.05000000111042062,1.0980115771898793,3.63472728233135,0.05,0.05,0.05
man death,0.05000000028337338,1.2247313303432321,0.05,0.05,0.05,0.05,1.0491036817108625,0.05001909291425605,0.050000000293806614,0.05,2.289960444997688,0.05,0.05000000271584583,2.0220968669661836,4.0459796716571725,1.475933855703042,1.253702787492726,1.0500000005972985,1.0384722642901871,0.05
man doctor,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000111765031,0.05,0.05,0.05,2.4402026125963547,0.05,0.05,0.05,0.05,2.6597973860750526,0.05000000008536786,0.05,1.0500000001119323,0.05
man dont,0.05,0.05,0.05,0.05,0.05,0.05,1.0500000000066387,0.05,1.0500000000307859,0.05,0.1996929918382111,0.05,0.05,0.05,0.05,0.05,2.9009548840384034,0.05,1.049352124063222,0.05
man door,4.5050411282877745,0.05,1.5920635976514108,0.05,0.05,0.05000000000891213,1.0581817302834027,0.05000001441148819,1.22093083847531,0.05,0.05215550492472837,0.05,0.05,0.05,0.05000423809922011,4.31812140122372,0.6035132513289655,0.05,1.0499882952634378,0.05
man doorway,0.050000000144162705,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000002963269216,0.05,3.921283780247624,0.05,0.05,0.05,0.05000000286640821,0.8958778105176245,0.33283840322143704,0.05,0.05,0.05
man doubt,0.05000000327193478,0.05,0.05,0.05,0.05,0.05,0.05000002503266043,0.05,0.050000000537978526,0.05,2.8356680849797655,0.05,0.05,1.0500000000864482,1.2246626999546952,0.050000000054304466,1.0896691850005018,0.05,0.050000001041970416,0.05
man earth,2.4520919757747603,0.050000001042129816,0.05,0.05,0.05,0.05,0.05,0.05,0.0506914719407885,0.05,0.05000000015898884,0.05,0.05,0.05,1.0499999999846765,0.05,1.6472165510729502,0.05,0.05,0.05
man end,0.050000000756432385,0.05,0.05,0.05,0.05,0.05,0.050000000006533686,2.4791861431280364,0.05,0.05,0.0500000002881718,0.05,0.05,0.05,3.6027723080346434,0.05000000007625325,1.06804154768863,0.05,0.05,0.05
man eyes,1.9854302315552057,1.0500000000131176,0.05,0.05,0.05,0.05,0.05,0.050000000058236634,0.050000000043207794,0.05,0.050000000717288336,0.05,0.05,0.05,0.8673482673761541,0.05,2.2972215002079395,0.05,0.05,0.05
man face,2.7987339526057324,0.05,0.050000000691010335,0.05,0.05,0.05,1.1516672168177609,0.050000000078128,1.128848163686874,0.05,2.3896173361701125,0.05,0.05,0.05,11.21291155791237,4.5453000437344775,3.1333219000011185,0.05,1.0395998282681236,0.05
man feet,4.235197056402353,0.05000000052615518,0.05000000015611744,0.6921740907667224,0.05,0.05,0.05,0.05,0.050000000564782356,0.05,0.050000000085573565,0.05,0.05,1.0500000000226537,0.050000001366419904,0.05000000348578436,4.222628846595928,0.05,0.05,0.05
man fellow,2.756176448572836,0.0500000009322326,0.050000000072905074,0.05,0.05,0.05,1.040196084620636,0.05,0.05,0.05,0.06225400583592954,0.05,0.05,0.05,3.2518350889430496,0.08228865221920513,1.1072497187595864,0.05,0.05,0.05
man ground,0.05012153789102159,1.7308804129646964,0.05,0.05,0.05,0.05,0.3691195870708712,0.05,0.05,0.05,1.0499999999664729,0.05,0.05,0.05,1.0488887017925717,1.0498784620921728,0.051111298183843586,0.05,0.05,0.05
man hair,2.027535442701728,0.05,0.05,0.05,0.05,0.05,0.05,0.0500000000574511,1.0724373300365433,0.05000000206766844,0.05101486601605426,0.05,0.05,0.05,2.0491377818194154,1.049874576090235,0.050000001173380146,0.05,0.05,0.05
man hand,0.48951026499376843,0.05000000224653658,0.050000026290008055,0.05,0.05,0.05,1.0358378983409917,0.05,0.05,0.05000000089642602,2.1075581656216333,0.05,0.05,0.05,1.3932573742403362,3.223836266854291,0.050000000483628175,0.05,0.05,0.05
man hands,3.3891459442990093,0.05,0.9833944626323898,0.05,0.05,0.050000000023670395,2.1166055373127057,0.05,1.8600303217696197,0.05,0.05000000060308713,0.05,0.05,0.05,0.05000000044733579,0.0500000010866891,1.900823731501759,0.05,0.05000000029918267,0.05
man head,0.5252749729954681,1.2878199445297303,0.05024511468595827,0.05,0.05,0.05,0.050000000210357436,0.05,0.050000000458403686,0.05,8.784140494090822,0.05,0.05,0.05,2.7641672409735203,0.05000014961783091,6.88835208240254,0.05,0.05,0.05
man heart,0.05000000053516409,2.050000000043974,0.05000000050210692,0.05,0.05,0.05,0.05000000091082016,0.059539228815550835,0.05000000214946429,0.05,0.05000000006045537,0.05,0.05,0.05,6.378365775912377,1.1152297230351194,0.6468652680097966,0.05,0.05,0.05
man house,6.051105110788363,0.05,0.05000000076316173,1.0500000000680425,0.05,0.05,0.050000000027028736,0.05,0.05000000002724127,0.05,0.8155393092711707,0.05,0.05,0.05,1.199453424851321,0.05137743875484012,7.1325247154199785,0.05,0.05,0.05
man idea,0.050000000259811286,0.0500000009750751,0.05000000030800353,0.05,0.05,0.05,0.05004222409234345,0.05,0.0500000001957319,0.05,0.050000001768074495,0.05,0.05,0.05,2.719876598797357,1.9419617121234107,3.4881194614487083,0.05,0.05,0.05
man information,0.05000000000946213,1.050000000031325,0.05,0.05000000279860646,0.05,0.05,1.0499999994165066,0.05,0.050000000411873635,0.05000000215998385,0.05000000294714759,0.05000001508211826,0.05,0.05,0.0500000002134956,0.050000001106349785,3.049999975791697,0.05,0.05,0.05
man kind,0.05010337379296671,0.05,0.05,0.05,0.05,0.05,0.05000000073906155,0.05000000608292428,0.05,0.05,0.050000012274274225,0.05,0.05,0.05,0.050000000622200905,4.036479401776651,1.0634172046848043,0.05,0.05,0.05
man life,0.050005202522161625,5.895365441536713,0.05,0.05000000253691379,0.05,0.05,2.0685789972760347,0.05,0.05000000279674845,0.05000000030964072,2.3117445410414748,0.05,0.05,0.05,3.8246192849642777,0.7417504707678999,2.457936056209423,0.05,0.05,0.05
man look,0.05496170576806735,0.05000000030576442,0.050000000515713315,0.05,0.05,0.05,1.0500000000251635,0.05000000195047865,0.05,0.05,1.1132484481173763,0.05,0.05,0.05,5.705973267776313,2.196923033284726,1.1788935422189055,0.05,0.05,0.05
man man,5.521650222028795,0.05000000139941549,0.11550150906132751,0.05,0.05,0.05,3.2823495869000583,0.050000000125756304,2.003206963160849,0.05,14.040957201688242,0.05,0.05,0.05000000007937569,8.790243785906267,1.2212028978964944,1.424887831301655,1.050000000416081,0.05,0.05
man means,0.05000000265333218,0.05,0.05,1.6465615878302384,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000027822435,0.05,0.05,0.05,0.0500000011117219,0.0500345318805466,4.453403876467874,0.05,0.05,0.05
man medium,1.0499999986592168,3.049675168060233,0.05,1.0500000000538885,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000173952071,0.05,0.05,1.049993998078101,0.05033083329246618,0.05,0.050000000096890346,0.05,0.05,0.05
man mind,0.05000000083538117,0.050000000392766905,0.05,0.05,0.05,0.05,1.0343803355220116,0.05,0.05000000022920725,2.050000000070524,0.05000000021842205,0.05,0.05,0.05,1.300359296161618,0.050000002998725375,4.815260363545778,0.05,0.05,0.05
man money,0.05,0.05,0.05,1.2995785186928497,0.05,0.05,0.05,0.05,0.05,0.05,2.8812967728923065,0.05,0.05,0.05,0.7977789585324643,0.05000000005180332,1.2213457498034068,0.05,0.05,0.05
man moor,0.05,0.05,0.7261725083241988,0.05,0.05,0.05000000002857073,0.28349074371147803,0.050006945090903664,0.05,0.05,0.05000000009141482,0.05,0.05,0.05,5.140329802509974,0.050000000167180494,0.050000000066016986,0.05,0.05,0.05
man night,0.05089936506051683,0.05,0.23785992799363193,0.05,0.05,0.05000000242028542,0.05000000064452442,0.05,0.19911668662182475,0.05,2.900883310045644,0.05,0.05,0.05,0.06534554200686833,3.845895162391362,0.05000000278329775,0.05,0.05,0.05
man place,0.05,0.05,0.05000000060034978,0.05,0.05,0.05000000161563633,1.05000000004887,0.050000002742158545,0.05,0.05,0.05001292281290406,0.05,0.05,0.05,4.973289674128507,1.1266973979637702,0.05000000006234197,0.05,0.05,0.05
man police,0.05165685263802678,0.0500000003821882,0.05,0.05,0.05,0.05,1.0499999996193734,0.05,1.0500000000272462,0.05000000082522643,4.048343145665689,0.05,0.05,0.05,0.05,0.0500000001405,0.05000000068444864,0.05,0.05,0.05
man question,0.34001840884729007,0.050000000061992886,0.05,0.05,0.05,0.05000000170234885,0.05,0.05,0.05,0.05,4.177534477341159,0.05,0.05,2.050000000103481,2.6324471110056935,0.05000000048683156,0.05000000024970912,0.05,0.05000000017988609,0.05
man right,1.3634916117511744,0.05,0.05000000219864541,0.05,0.05,0.05,1.0499999999844474,0.05,0.050000000521265596,0.05,0.2501640929924753,0.05,0.05,0.05,0.050000006183845286,0.05000000190893051,3.536344284409924,0.05,0.05,0.05
man road,3.8814373084660634,0.05,0.05,0.05,0.05,0.05,2.0050240929012944,0.050000000060341054,0.05001411974285292,0.05,1.0949759070788123,0.05,0.05,0.05,0.050000000681551623,0.05000000160781157,0.21854856943127693,0.05,0.05,0.05
man room,5.945858062270065,0.050000001330119406,1.779163605468107,0.05,0.05,0.05,2.0714105873806017,0.05,0.9985833294905758,0.050000000008522505,4.083627987840537,0.05,0.05,0.05,5.719442955415085,1.7213256341271481,1.0805878365431751,0.05,0.05000000009048387,0.05
man round,0.050000000464824335,0.05,0.05,0.05,0.05,0.05,0.9258011608500316,0.05,1.0499999978030155,0.05000000224335701,1.0951092572579209,0.05,0.05,0.05,1.049999999993505,1.0499999995367646,1.1290895818087052,0.05,0.05,0.05
man shoulders,1.0583579785446429,1.2863480698737164,0.05,0.05000000010035873,0.05,0.05,0.9827369000922294,0.05,0.050000000523568365,0.05,0.0500000028218171,0.05,0.05,0.05,2.7562775688286223,0.16627947901540316,0.050000000162709876,0.05,0.05,0.05
man sir,0.9575782369126146,0.05,0.05000000006987054,0.05,0.05,0.0500000029737888,0.05000000027705704,0.05000000292736437,0.2070023223068162,0.05,2.183651450547286,0.05,0.05,0.05,4.787090735663161,0.05000000869143371,0.11467723959473464,0.05,0.05,0.05
man table,0.05,0.05000000018851157,0.05,0.05,0.05,1.0500000000836964,0.05,0.05,0.05,0.05,0.05000000088042518,0.05,0.05,0.05,5.049999998327198,0.05,0.050000000507001895,0.05,0.05,0.05
man thats,0.05,0.05,0.05,0.05,0.05,0.05,2.0461846083983843,0.05,2.0499999989808035,0.0500000008655345,0.05000000017079382,0.05,0.05,0.05,1.0538153914994663,0.05,0.05000000007183131,0.05,0.05,0.05
man thing,0.05,0.0500000000443326,0.37678364736492076,0.05,0.05,0.05,0.05001354623886502,0.05,0.05,0.05,4.884744735127632,0.05,0.05000000117820007,0.8738870605640036,3.6697697630870336,1.4448012459292707,0.05000000043876089,0.05,0.05,0.05
man things,0.05000000144226248,0.05,0.05,0.05,0.05,0.05,0.05000000002875567,0.05,0.05,0.05,1.2653723864107105,0.05,0.05,0.05,1.165066885951652,0.050000001632595,2.719560724499105,0.05,0.05,0.05
man time,5.098579130242855,0.05,0.050000003146258465,1.0838649857232494,0.05,0.05,3.841682997746135,0.05,0.050000000354110445,0.05000000027461781,0.7796807248132808,0.05,0.05,1.0299186443506525,0.050000000530345486,3.902886466640877,5.6133870461472934,0.05,0.05,0.05
man truth,0.05,0.05,0.05,1.0500000000437404,0.05,0.05,0.05000000042161235,0.05,0.05,0.05,0.05000000085981489,0.05,0.05,0.05,3.0499999995604847,1.0499999990712938,0.050000000025958266,0.05,0.05,0.05
man voice,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000017705514,0.05,0.05,0.05,0.05000000002926074,0.05,0.05,2.0451677156129797,3.0548322840485276,0.05,0.05000000012436064,0.05,0.05,0.05
